Horario,Tentativas,Status,Ultima_String,Ultimo_Hash
Thu Jan  1 16:41:51 2026,2144500000,EM_ANDAMENTO,uN,7e646fc4
Thu Jan  1 16:41:53 2026,2145000000,EM_ANDAMENTO,j,60e284f4
Thu Jan  1 16:41:55 2026,2145500000,EM_ANDAMENTO,6jKdWKee,17683abe
Thu Jan  1 16:41:57 2026,2146000000,EM_ANDAMENTO,LrDGUglOA,4206d5bc
Thu Jan  1 16:41:59 2026,2146500000,EM_ANDAMENTO,Wnlnq,50fd3f6b
Thu Jan  1 16:42:01 2026,2147000000,EM_ANDAMENTO,1lI,055e21c9
Thu Jan  1 16:42:03 2026,2147500000,EM_ANDAMENTO,L0Jx4Umx,5b439469
Thu Jan  1 16:42:05 2026,2148000000,EM_ANDAMENTO,pi7n7bJdT,bbf12281
Thu Jan  1 16:42:07 2026,2148500000,EM_ANDAMENTO,12pcAM0Eul0,4adb74e0
Thu Jan  1 16:42:09 2026,2149000000,EM_ANDAMENTO,H9P1s9dg9H,d70afa9a
Thu Jan  1 16:42:11 2026,2149500000,EM_ANDAMENTO,YEwXt,02afbe52
Thu Jan  1 16:42:13 2026,2150000000,EM_ANDAMENTO,gQiu,b565ae15
Thu Jan  1 16:42:15 2026,2150500000,EM_ANDAMENTO,B1,fdf5a7d1
Thu Jan  1 16:42:17 2026,2151000000,EM_ANDAMENTO,Ddc,0637e5e9
Thu Jan  1 16:42:19 2026,2151500000,EM_ANDAMENTO,rj4muv83jXiH,675283cb
Thu Jan  1 16:42:21 2026,2152000000,EM_ANDAMENTO,uZL,ed2b91c0
Thu Jan  1 16:42:23 2026,2152500000,EM_ANDAMENTO,gE5nABN,56ed62e1
Thu Jan  1 16:42:25 2026,2153000000,EM_ANDAMENTO,B,74865dbf
Thu Jan  1 16:42:27 2026,2153500000,EM_ANDAMENTO,zWr,a31e3f35
Thu Jan  1 16:42:29 2026,2154000000,EM_ANDAMENTO,zby3hZXBsn9,995d3163
Thu Jan  1 16:42:31 2026,2154500000,EM_ANDAMENTO,qvtZKgw,7a3ff0df
Thu Jan  1 16:42:33 2026,2155000000,EM_ANDAMENTO,u,4aed0987
Thu Jan  1 16:42:34 2026,2155500000,EM_ANDAMENTO,Fe,4eb985d7
Thu Jan  1 16:42:37 2026,2156000000,EM_ANDAMENTO,Fh,c57df636
Thu Jan  1 16:42:40 2026,2156500000,EM_ANDAMENTO,b2h,b40971fa
Thu Jan  1 16:42:43 2026,2157000000,EM_ANDAMENTO,IO3HQI,c6cc7bbe
Thu Jan  1 16:42:45 2026,2157500000,EM_ANDAMENTO,x8hECmmP,3ab9bf1a
Thu Jan  1 16:42:47 2026,2158000000,EM_ANDAMENTO,jqx,beed8c32
Thu Jan  1 16:42:49 2026,2158500000,EM_ANDAMENTO,fUuN,6e4ac398
Thu Jan  1 16:42:51 2026,2159000000,EM_ANDAMENTO,Jt06LD,89fc5279
Thu Jan  1 16:42:53 2026,2159500000,EM_ANDAMENTO,j0JN,23236047
Thu Jan  1 16:42:55 2026,2160000000,EM_ANDAMENTO,OI4GnA,5afaa304
Thu Jan  1 16:42:57 2026,2160500000,EM_ANDAMENTO,s,bc5ac4a3
Thu Jan  1 16:43:01 2026,2161000000,EM_ANDAMENTO,pZxk,7495dbb9
Thu Jan  1 16:43:03 2026,2161500000,EM_ANDAMENTO,N8BUhuKPJyM,8519c265
Thu Jan  1 16:43:06 2026,2162000000,EM_ANDAMENTO,JGEU2Gw,6997c0bd
Thu Jan  1 16:43:09 2026,2162500000,EM_ANDAMENTO,Uy,3e8c0f7f
Thu Jan  1 16:43:11 2026,2163000000,EM_ANDAMENTO,JWOOAtfcD1,6b19754b
Thu Jan  1 16:43:13 2026,2163500000,EM_ANDAMENTO,lZL1N,24e82802
Thu Jan  1 16:43:15 2026,2164000000,EM_ANDAMENTO,w5y2,13c1f14e
Thu Jan  1 16:43:17 2026,2164500000,EM_ANDAMENTO,cV7Ue,34d92865
Thu Jan  1 16:43:20 2026,2165000000,EM_ANDAMENTO,Vv5u49,7e94d7bb
Thu Jan  1 16:43:22 2026,2165500000,EM_ANDAMENTO,cvCMp8xYCNP1,7beaacc2
Thu Jan  1 16:43:25 2026,2166000000,EM_ANDAMENTO,XW5vq6,dc9bc048
Thu Jan  1 16:43:27 2026,2166500000,EM_ANDAMENTO,zxKQAgpMA,0da2e76d
Thu Jan  1 16:43:29 2026,2167000000,EM_ANDAMENTO,Fe59j60H,c43c16f7
Thu Jan  1 16:43:31 2026,2167500000,EM_ANDAMENTO,4TXB,ae2bd952
Thu Jan  1 16:43:33 2026,2168000000,EM_ANDAMENTO,O,4ac61591
Thu Jan  1 16:43:35 2026,2168500000,EM_ANDAMENTO,ccoZ6Zs,fec607dd
Thu Jan  1 16:43:37 2026,2169000000,EM_ANDAMENTO,tsk8HLCJhlKL,24f63313
Thu Jan  1 16:43:41 2026,2169500000,EM_ANDAMENTO,CAKXjlb,6c9d3b4d
Thu Jan  1 16:43:44 2026,2170000000,EM_ANDAMENTO,zf4GENF59o,2357a852
Thu Jan  1 16:43:47 2026,2170500000,EM_ANDAMENTO,qncdgtg7S2S,6f512f0d
Thu Jan  1 16:43:49 2026,2171000000,EM_ANDAMENTO,FtXbnQ,f9d87e86
Thu Jan  1 16:43:51 2026,2171500000,EM_ANDAMENTO,s9QZHg6D0Ic,a8820dc2
Thu Jan  1 16:43:53 2026,2172000000,EM_ANDAMENTO,fizzoq,d93085dd
Thu Jan  1 16:43:57 2026,2172500000,EM_ANDAMENTO,9E7M,9c39c066
Thu Jan  1 16:43:59 2026,2173000000,EM_ANDAMENTO,trPA,ba9ba6bf
Thu Jan  1 16:44:02 2026,2173500000,EM_ANDAMENTO,AK,153ce7ce
Thu Jan  1 16:44:04 2026,2174000000,EM_ANDAMENTO,tF1h2lwtDxHh,e47b9738
Thu Jan  1 16:44:07 2026,2174500000,EM_ANDAMENTO,PViDpeeB5,303b3a13
Thu Jan  1 16:44:09 2026,2175000000,EM_ANDAMENTO,zBTsEJlcU,60bdb1ed
Thu Jan  1 16:44:14 2026,2175500000,EM_ANDAMENTO,zP,f4b68443
Thu Jan  1 16:44:16 2026,2176000000,EM_ANDAMENTO,H1R,adf681ed
Thu Jan  1 16:44:18 2026,2176500000,EM_ANDAMENTO,jn6BDP7tjc5O,f0078ff6
Thu Jan  1 16:44:21 2026,2177000000,EM_ANDAMENTO,iyCIaY5T,f792c942
Thu Jan  1 16:44:23 2026,2177500000,EM_ANDAMENTO,M2n6QA,ffb13248
Thu Jan  1 16:44:25 2026,2178000000,EM_ANDAMENTO,ua,8f669122
Thu Jan  1 16:44:28 2026,2178500000,EM_ANDAMENTO,FxVgAdE,aeccc998
Thu Jan  1 16:44:30 2026,2179000000,EM_ANDAMENTO,wHuIM,9e614d15
Thu Jan  1 16:44:32 2026,2179500000,EM_ANDAMENTO,mLSB1xzK3VRW,f87c6d2c
Thu Jan  1 16:44:35 2026,2180000000,EM_ANDAMENTO,pKQmg,3d23cb3c
Thu Jan  1 16:44:38 2026,2180500000,EM_ANDAMENTO,JTeGX84ooG,ceba2e9e
Thu Jan  1 16:44:40 2026,2181000000,EM_ANDAMENTO,hy0rIL,6df964d2
Thu Jan  1 16:44:42 2026,2181500000,EM_ANDAMENTO,CQZm5sV,aa5a5aa9
Thu Jan  1 16:44:44 2026,2182000000,EM_ANDAMENTO,Kg9Kcq,38689765
Thu Jan  1 16:44:46 2026,2182500000,EM_ANDAMENTO,g1HnNc2Dk,1940c866
Thu Jan  1 16:44:48 2026,2183000000,EM_ANDAMENTO,FtxsR2,33274c7b
Thu Jan  1 16:44:50 2026,2183500000,EM_ANDAMENTO,r3,8d4abd2c
Thu Jan  1 16:44:52 2026,2184000000,EM_ANDAMENTO,G6I7BEjW,838e15a2
Thu Jan  1 16:44:54 2026,2184500000,EM_ANDAMENTO,aNhPVb,17709724
Thu Jan  1 16:44:56 2026,2185000000,EM_ANDAMENTO,Hr,6120d227
Thu Jan  1 16:44:58 2026,2185500000,EM_ANDAMENTO,t,ef012cb5
Thu Jan  1 16:45:00 2026,2186000000,EM_ANDAMENTO,tbdhH,fb813110
Thu Jan  1 16:45:02 2026,2186500000,EM_ANDAMENTO,3l,cb98eed5
Thu Jan  1 16:45:04 2026,2187000000,EM_ANDAMENTO,XR2Mr4EoeGVL,cf7b8fbe
Thu Jan  1 16:45:06 2026,2187500000,EM_ANDAMENTO,pVI,67d67429
Thu Jan  1 16:45:08 2026,2188000000,EM_ANDAMENTO,XJ,9f945f96
Thu Jan  1 16:45:10 2026,2188500000,EM_ANDAMENTO,p,f884289b
Thu Jan  1 16:45:12 2026,2189000000,EM_ANDAMENTO,OhPAfnV,a0c90242
Thu Jan  1 16:45:14 2026,2189500000,EM_ANDAMENTO,Nzn5Xfi,fb507212
Thu Jan  1 16:45:16 2026,2190000000,EM_ANDAMENTO,U,286668ef
Thu Jan  1 16:45:18 2026,2190500000,EM_ANDAMENTO,pCtOv1L,9fd0aa0c
Thu Jan  1 16:45:20 2026,2191000000,EM_ANDAMENTO,VzB,ff577c26
Thu Jan  1 16:45:22 2026,2191500000,EM_ANDAMENTO,Z6z8RCXwDZ,caa87079
Thu Jan  1 16:45:24 2026,2192000000,EM_ANDAMENTO,Pn,68590d27
Thu Jan  1 16:45:26 2026,2192500000,EM_ANDAMENTO,8lZo0sy3,ae51bfea
Thu Jan  1 16:45:28 2026,2193000000,EM_ANDAMENTO,3wOwhliM0,acd78690
Thu Jan  1 16:45:30 2026,2193500000,EM_ANDAMENTO,lTb4Wuv913,399e01f1
Thu Jan  1 16:45:32 2026,2194000000,EM_ANDAMENTO,wxAMMqDZ,6ed16a38
Thu Jan  1 16:45:34 2026,2194500000,EM_ANDAMENTO,fScWzGk,e684f1fc
Thu Jan  1 16:45:36 2026,2195000000,EM_ANDAMENTO,EXaOYnyD,ffd080c2
Thu Jan  1 16:45:38 2026,2195500000,EM_ANDAMENTO,6rTQBrgwemZ,e82ba1e1
Thu Jan  1 16:45:40 2026,2196000000,EM_ANDAMENTO,nNYLUI,7336b9e2
Thu Jan  1 16:45:43 2026,2196500000,EM_ANDAMENTO,8xex,b9b4909d
Thu Jan  1 16:45:45 2026,2197000000,EM_ANDAMENTO,7Io08UaZ2J,80495c6a
Thu Jan  1 16:45:47 2026,2197500000,EM_ANDAMENTO,ffZxPIcqMlP9,8ae9a174
Thu Jan  1 16:45:50 2026,2198000000,EM_ANDAMENTO,rlp0STfcDBC,7f3a84ac
Thu Jan  1 16:45:52 2026,2198500000,EM_ANDAMENTO,gwVFDRKO00KP,b6938e5e
Thu Jan  1 16:45:54 2026,2199000000,EM_ANDAMENTO,ocyk39g3PFL,4074bf2c
Thu Jan  1 16:45:56 2026,2199500000,EM_ANDAMENTO,sWDhf,00f5ca25
Thu Jan  1 16:45:58 2026,2200000000,EM_ANDAMENTO,JkxhHWx,dc2d1ff8
Thu Jan  1 16:46:00 2026,2200500000,EM_ANDAMENTO,R,613edcc8
Thu Jan  1 16:46:02 2026,2201000000,EM_ANDAMENTO,8XioNn9J4lrk,4afd49b9
Thu Jan  1 16:46:04 2026,2201500000,EM_ANDAMENTO,gBGtWdkM9,d5812207
Thu Jan  1 16:46:06 2026,2202000000,EM_ANDAMENTO,6KJaOs,e434aab5
Thu Jan  1 16:46:08 2026,2202500000,EM_ANDAMENTO,9RVwQgYNR,b705b333
Thu Jan  1 16:46:10 2026,2203000000,EM_ANDAMENTO,mn,ab5d76ed
Thu Jan  1 16:46:12 2026,2203500000,EM_ANDAMENTO,Ji2lKf8kBF1,d54570d5
Thu Jan  1 16:46:14 2026,2204000000,EM_ANDAMENTO,kzYqJ3q9Zpi,b433daa4
Thu Jan  1 16:46:16 2026,2204500000,EM_ANDAMENTO,2F,31cf6516
Thu Jan  1 16:46:18 2026,2205000000,EM_ANDAMENTO,nYQ,c2d605cf
Thu Jan  1 16:46:20 2026,2205500000,EM_ANDAMENTO,g8,101f52df
Thu Jan  1 16:46:22 2026,2206000000,EM_ANDAMENTO,M6xTNQoXO,db424810
Thu Jan  1 16:46:24 2026,2206500000,EM_ANDAMENTO,WmuhYHT,5d9aa2b2
Thu Jan  1 16:46:26 2026,2207000000,EM_ANDAMENTO,AivRXR,6cd4b19a
Thu Jan  1 16:46:27 2026,2207500000,EM_ANDAMENTO,NLoV,665ef156
Thu Jan  1 16:46:29 2026,2208000000,EM_ANDAMENTO,OJJBXLZCx,5567aeb3
Thu Jan  1 16:46:31 2026,2208500000,EM_ANDAMENTO,VxEb83VP,5469f551
Thu Jan  1 16:46:33 2026,2209000000,EM_ANDAMENTO,rUp7pHQB,99f804bb
Thu Jan  1 16:46:35 2026,2209500000,EM_ANDAMENTO,wz,19cc1d48
Thu Jan  1 16:46:37 2026,2210000000,EM_ANDAMENTO,j7hPrG6pSzd,d59f4244
Thu Jan  1 16:46:39 2026,2210500000,EM_ANDAMENTO,nZZ8cKx63bDC,94d60f6e
Thu Jan  1 16:46:41 2026,2211000000,EM_ANDAMENTO,qGpxCAcCFV1,18ea9f19
Thu Jan  1 16:46:43 2026,2211500000,EM_ANDAMENTO,HN05VucQnHt,6c49976c
Thu Jan  1 16:46:45 2026,2212000000,EM_ANDAMENTO,052UNZ7qID,7ac5d1b5
Thu Jan  1 16:46:47 2026,2212500000,EM_ANDAMENTO,GGD,3b31f8b4
Thu Jan  1 16:46:49 2026,2213000000,EM_ANDAMENTO,RI,b5f471ba
Thu Jan  1 16:46:51 2026,2213500000,EM_ANDAMENTO,OwpVaSJubQXo,a8cc1833
Thu Jan  1 16:46:53 2026,2214000000,EM_ANDAMENTO,0g7VxGQghZ,d00a0c62
Thu Jan  1 16:46:55 2026,2214500000,EM_ANDAMENTO,kTsGYgk,16e6f153
Thu Jan  1 16:46:57 2026,2215000000,EM_ANDAMENTO,rzspbo,f23bc608
Thu Jan  1 16:46:58 2026,2215500000,EM_ANDAMENTO,s,bc5ac4a3
Thu Jan  1 16:47:00 2026,2216000000,EM_ANDAMENTO,3uwtkCL1ELU,80eac8b4
Thu Jan  1 16:47:02 2026,2216500000,EM_ANDAMENTO,C,2e9587f4
Thu Jan  1 16:47:05 2026,2217000000,EM_ANDAMENTO,Tl3,a3f739df
Thu Jan  1 16:47:06 2026,2217500000,EM_ANDAMENTO,sPM7VVmZ2,27e43e83
Thu Jan  1 16:47:08 2026,2218000000,EM_ANDAMENTO,1UaEGLzy,ab91f9ff
Thu Jan  1 16:47:10 2026,2218500000,EM_ANDAMENTO,RslQBc4upUs,9467dbfe
Thu Jan  1 16:47:12 2026,2219000000,EM_ANDAMENTO,doyRb,49f0f69c
Thu Jan  1 16:47:14 2026,2219500000,EM_ANDAMENTO,pM1cUwFvfj,dd47a5c1
Thu Jan  1 16:47:16 2026,2220000000,EM_ANDAMENTO,dbeVJ,b8302442
Thu Jan  1 16:47:18 2026,2220500000,EM_ANDAMENTO,AY,aab0d949
Thu Jan  1 16:47:20 2026,2221000000,EM_ANDAMENTO,OIz55aoJgZN,12c2192b
Thu Jan  1 16:47:22 2026,2221500000,EM_ANDAMENTO,5718vYazsWH,08831095
Thu Jan  1 16:47:24 2026,2222000000,EM_ANDAMENTO,0RmbFXj,32831057
Thu Jan  1 16:47:26 2026,2222500000,EM_ANDAMENTO,KfDS,f50b2a69
Thu Jan  1 16:47:28 2026,2223000000,EM_ANDAMENTO,5tbD75Df,1a0e99ca
Thu Jan  1 16:47:30 2026,2223500000,EM_ANDAMENTO,8E467Ev2N,5090c688
Thu Jan  1 16:47:32 2026,2224000000,EM_ANDAMENTO,CBBbHn7IW,d7d03ec8
Thu Jan  1 16:47:34 2026,2224500000,EM_ANDAMENTO,0VzBq3nDJ4qZ,275c6aab
Thu Jan  1 16:47:36 2026,2225000000,EM_ANDAMENTO,Tb70an4p,f69b2290
Thu Jan  1 16:47:38 2026,2225500000,EM_ANDAMENTO,INRz6u,f310f305
Thu Jan  1 16:47:39 2026,2226000000,EM_ANDAMENTO,irHzUNoKtj,73998982
Thu Jan  1 16:47:41 2026,2226500000,EM_ANDAMENTO,5cb,08cd5146
Thu Jan  1 16:47:43 2026,2227000000,EM_ANDAMENTO,c,a5c1009b
Thu Jan  1 16:47:45 2026,2227500000,EM_ANDAMENTO,heROC,8c071835
Thu Jan  1 16:47:47 2026,2228000000,EM_ANDAMENTO,iX5j2A3hPsz,6dcd1aee
Thu Jan  1 16:47:49 2026,2228500000,EM_ANDAMENTO,C13W,8bfbabc7
Thu Jan  1 16:47:51 2026,2229000000,EM_ANDAMENTO,IrpsZpANCzfH,fdb1f6fd
Thu Jan  1 16:47:53 2026,2229500000,EM_ANDAMENTO,ml1SfTLAB16c,661de32f
Thu Jan  1 16:47:55 2026,2230000000,EM_ANDAMENTO,vBjM8K,ba44ef8a
Thu Jan  1 16:47:57 2026,2230500000,EM_ANDAMENTO,oXr6,0b70d9fd
Thu Jan  1 16:48:00 2026,2231000000,EM_ANDAMENTO,TQak,d4118028
Thu Jan  1 16:48:02 2026,2231500000,EM_ANDAMENTO,10bVTq,63b5d7ba
Thu Jan  1 16:48:04 2026,2232000000,EM_ANDAMENTO,qOShW,e9ce9b82
Thu Jan  1 16:48:06 2026,2232500000,EM_ANDAMENTO,R,613edcc8
Thu Jan  1 16:48:08 2026,2233000000,EM_ANDAMENTO,tpnVd,4803d0f9
Thu Jan  1 16:48:10 2026,2233500000,EM_ANDAMENTO,o5Xaz9v,d185a364
Thu Jan  1 16:48:12 2026,2234000000,EM_ANDAMENTO,pQg5brpv,1f3d718e
Thu Jan  1 16:48:14 2026,2234500000,EM_ANDAMENTO,m,c5c95598
Thu Jan  1 16:48:16 2026,2235000000,EM_ANDAMENTO,zQ4NlP,72ff40eb
Thu Jan  1 16:48:18 2026,2235500000,EM_ANDAMENTO,KB,6d3976ef
Thu Jan  1 16:48:20 2026,2236000000,EM_ANDAMENTO,lPUEfW,45692771
Thu Jan  1 16:48:22 2026,2236500000,EM_ANDAMENTO,YAmd,f82a195a
Thu Jan  1 16:48:24 2026,2237000000,EM_ANDAMENTO,ovtQewiIpp,3ae4ec37
Thu Jan  1 16:48:26 2026,2237500000,EM_ANDAMENTO,M,b969a39b
Thu Jan  1 16:48:28 2026,2238000000,EM_ANDAMENTO,GCIahAhb,22736c68
Thu Jan  1 16:48:30 2026,2238500000,EM_ANDAMENTO,P60I3NVe,1510b3c8
Thu Jan  1 16:48:31 2026,2239000000,EM_ANDAMENTO,KNc,e1b293a7
Thu Jan  1 16:48:33 2026,2239500000,EM_ANDAMENTO,1vj9,91fa91e1
Thu Jan  1 16:48:35 2026,2240000000,EM_ANDAMENTO,HVOFqCZaF,108285cd
Thu Jan  1 16:48:37 2026,2240500000,EM_ANDAMENTO,MTbVghn7,a5ea9bb5
Thu Jan  1 16:48:39 2026,2241000000,EM_ANDAMENTO,Iwk,154be347
Thu Jan  1 16:48:41 2026,2241500000,EM_ANDAMENTO,tFjozmPruqhs,7c287502
Thu Jan  1 16:48:43 2026,2242000000,EM_ANDAMENTO,yjidz9XJ,a3da0859
Thu Jan  1 16:48:45 2026,2242500000,EM_ANDAMENTO,JV8QMDw,d1f998f6
Thu Jan  1 16:48:47 2026,2243000000,EM_ANDAMENTO,BkN1Nxi7a5T1,517b9ffa
Thu Jan  1 16:48:49 2026,2243500000,EM_ANDAMENTO,BJI7ypwDS,a270260f
Thu Jan  1 16:48:51 2026,2244000000,EM_ANDAMENTO,stgdubIt,a629cc55
Thu Jan  1 16:48:53 2026,2244500000,EM_ANDAMENTO,uPj6eQfr,1992582c
Thu Jan  1 16:48:55 2026,2245000000,EM_ANDAMENTO,JxCDiZeFBP,caf4c890
Thu Jan  1 16:48:57 2026,2245500000,EM_ANDAMENTO,T,9dd7847b
Thu Jan  1 16:48:59 2026,2246000000,EM_ANDAMENTO,uLVIOFr0i,85f86a87
Thu Jan  1 16:49:01 2026,2246500000,EM_ANDAMENTO,WBj,876898b3
Thu Jan  1 16:49:03 2026,2247000000,EM_ANDAMENTO,IS,aa1d02ec
Thu Jan  1 16:49:05 2026,2247500000,EM_ANDAMENTO,5CVcpxwtBre5,a44f9124
Thu Jan  1 16:49:07 2026,2248000000,EM_ANDAMENTO,grnl6CNkX8,271841d0
Thu Jan  1 16:49:09 2026,2248500000,EM_ANDAMENTO,vqvSI,9c13d871
Thu Jan  1 16:49:11 2026,2249000000,EM_ANDAMENTO,FVHSOWcodjVW,038eb5de
Thu Jan  1 16:49:13 2026,2249500000,EM_ANDAMENTO,yVsFHw,13cf4e9b
Thu Jan  1 16:49:15 2026,2250000000,EM_ANDAMENTO,4ha2rxDif,4b9b9e9d
Thu Jan  1 16:49:17 2026,2250500000,EM_ANDAMENTO,DDS41EcRRW,ac1dc5cd
Thu Jan  1 16:49:19 2026,2251000000,EM_ANDAMENTO,acRnRrAngB,e6abadbb
Thu Jan  1 16:49:21 2026,2251500000,EM_ANDAMENTO,g3NqQyDXAp,a5f7249c
Thu Jan  1 16:49:23 2026,2252000000,EM_ANDAMENTO,aKtb,018e78c7
Thu Jan  1 16:49:25 2026,2252500000,EM_ANDAMENTO,f,2c6c3bcd
Thu Jan  1 16:49:27 2026,2253000000,EM_ANDAMENTO,B,74865dbf
Thu Jan  1 16:49:29 2026,2253500000,EM_ANDAMENTO,N,9e1bfdab
Thu Jan  1 16:49:31 2026,2254000000,EM_ANDAMENTO,04Rz,14dbc116
Thu Jan  1 16:49:33 2026,2254500000,EM_ANDAMENTO,ls0OkT3B4R,5acc6827
Thu Jan  1 16:49:35 2026,2255000000,EM_ANDAMENTO,86,7fcb47d3
Thu Jan  1 16:49:37 2026,2255500000,EM_ANDAMENTO,ke22v,a0aae741
Thu Jan  1 16:49:39 2026,2256000000,EM_ANDAMENTO,kM2Be,5c37e541
Thu Jan  1 16:49:41 2026,2256500000,EM_ANDAMENTO,kZ8RRpx,61c484a4
Thu Jan  1 16:49:43 2026,2257000000,EM_ANDAMENTO,yMRqzy,725c4c3e
Thu Jan  1 16:49:45 2026,2257500000,EM_ANDAMENTO,r9vcKU9bxd8V,71456a1c
Thu Jan  1 16:49:47 2026,2258000000,EM_ANDAMENTO,ih,8f1bce88
Thu Jan  1 16:49:49 2026,2258500000,EM_ANDAMENTO,iNU6BoCOF,fc858eb2
Thu Jan  1 16:49:51 2026,2259000000,EM_ANDAMENTO,bN2c,09e0f4e0
Thu Jan  1 16:49:53 2026,2259500000,EM_ANDAMENTO,BC6,7401fd0c
Thu Jan  1 16:49:55 2026,2260000000,EM_ANDAMENTO,HHJjMf,3d64ad88
Thu Jan  1 16:49:57 2026,2260500000,EM_ANDAMENTO,Jq,76b41d73
Thu Jan  1 16:49:59 2026,2261000000,EM_ANDAMENTO,GWQMEHk1VMZU,df9e66c5
Thu Jan  1 16:50:01 2026,2261500000,EM_ANDAMENTO,yOy,296227be
Thu Jan  1 16:50:03 2026,2262000000,EM_ANDAMENTO,1BI,a10552b4
Thu Jan  1 16:50:05 2026,2262500000,EM_ANDAMENTO,fGd,247e1a07
Thu Jan  1 16:50:07 2026,2263000000,EM_ANDAMENTO,t4H,2ee1fc2c
Thu Jan  1 16:50:09 2026,2263500000,EM_ANDAMENTO,OK3xNbB14,59d08d40
Thu Jan  1 16:50:11 2026,2264000000,EM_ANDAMENTO,RVhFR,10d5968a
Thu Jan  1 16:50:13 2026,2264500000,EM_ANDAMENTO,PymYqI6k,1b51b100
Thu Jan  1 16:50:15 2026,2265000000,EM_ANDAMENTO,RWg,ccc8f07c
Thu Jan  1 16:50:17 2026,2265500000,EM_ANDAMENTO,aeAc6kArVacu,72be6ab5
Thu Jan  1 16:50:19 2026,2266000000,EM_ANDAMENTO,Y,5bf27867
Thu Jan  1 16:50:21 2026,2266500000,EM_ANDAMENTO,6l0yhXtE,459ba4e2
Thu Jan  1 16:50:23 2026,2267000000,EM_ANDAMENTO,6PhL2tqsGUL,720f365c
Thu Jan  1 16:50:25 2026,2267500000,EM_ANDAMENTO,il,792a667d
Thu Jan  1 16:50:27 2026,2268000000,EM_ANDAMENTO,JwzRHf,7dabf776
Thu Jan  1 16:50:29 2026,2268500000,EM_ANDAMENTO,Jfyhte1adFA,a4136d75
Thu Jan  1 16:50:31 2026,2269000000,EM_ANDAMENTO,VopDR5KW,484c041e
Thu Jan  1 16:50:33 2026,2269500000,EM_ANDAMENTO,fiZLGptRt,ea2abc32
Thu Jan  1 16:50:35 2026,2270000000,EM_ANDAMENTO,3eHMN,9bee844e
Thu Jan  1 16:50:37 2026,2270500000,EM_ANDAMENTO,rA,7f5a6269
Thu Jan  1 16:50:40 2026,2271000000,EM_ANDAMENTO,v,904f2f17
Thu Jan  1 16:50:42 2026,2271500000,EM_ANDAMENTO,rfzw,a6cc0ab6
Thu Jan  1 16:50:44 2026,2272000000,EM_ANDAMENTO,k8vENp73iWuv,0173fb95
Thu Jan  1 16:50:46 2026,2272500000,EM_ANDAMENTO,LhW7F2gQPI,062f012c
Thu Jan  1 16:50:48 2026,2273000000,EM_ANDAMENTO,70ZCNazuK2SY,ecf60d71
Thu Jan  1 16:50:50 2026,2273500000,EM_ANDAMENTO,Nv19BKtpNss,8cfe1158
Thu Jan  1 16:50:52 2026,2274000000,EM_ANDAMENTO,lJ,9673396d
Thu Jan  1 16:50:54 2026,2274500000,EM_ANDAMENTO,jyIHDqt30cTs,ee7fe8ef
Thu Jan  1 16:50:56 2026,2275000000,EM_ANDAMENTO,5qhK11q,56ac4649
Thu Jan  1 16:50:58 2026,2275500000,EM_ANDAMENTO,DZ9J2wB,c4c2b4cd
Thu Jan  1 16:51:00 2026,2276000000,EM_ANDAMENTO,txwJ82fO46bK,d4072e2c
Thu Jan  1 16:51:02 2026,2276500000,EM_ANDAMENTO,fCg3Y,cff041ef
Thu Jan  1 16:51:04 2026,2277000000,EM_ANDAMENTO,W831JMFyia,5f73a194
Thu Jan  1 16:51:06 2026,2277500000,EM_ANDAMENTO,XEBdJ4G7,4daeaa77
Thu Jan  1 16:51:08 2026,2278000000,EM_ANDAMENTO,DthE0NJ,b4e6b301
Thu Jan  1 16:51:10 2026,2278500000,EM_ANDAMENTO,wgEC2TLUouq,3dfec79f
Thu Jan  1 16:51:12 2026,2279000000,EM_ANDAMENTO,2HGUr82q,e73502c4
Thu Jan  1 16:51:14 2026,2279500000,EM_ANDAMENTO,duZ1E7MTq,5c5a1d17
Thu Jan  1 16:51:16 2026,2280000000,EM_ANDAMENTO,198nAwUWJPT,febae768
Thu Jan  1 16:51:18 2026,2280500000,EM_ANDAMENTO,8y,7d0d1b5a
Thu Jan  1 16:51:20 2026,2281000000,EM_ANDAMENTO,BohY,b878d52f
Thu Jan  1 16:51:22 2026,2281500000,EM_ANDAMENTO,pv6E,ea6b2b30
Thu Jan  1 16:51:24 2026,2282000000,EM_ANDAMENTO,U7WFVf9V5wb,f4fd4a0d
Thu Jan  1 16:51:26 2026,2282500000,EM_ANDAMENTO,FYh72r3nf1,bb4468f3
Thu Jan  1 16:51:28 2026,2283000000,EM_ANDAMENTO,ul1,4e5bcb18
Thu Jan  1 16:51:30 2026,2283500000,EM_ANDAMENTO,1MQ3cp5,b7b9389c
Thu Jan  1 16:51:32 2026,2284000000,EM_ANDAMENTO,U1,2b2b7c88
Thu Jan  1 16:51:34 2026,2284500000,EM_ANDAMENTO,FkIXj0V,92204b7f
Thu Jan  1 16:51:36 2026,2285000000,EM_ANDAMENTO,S,9934d41d
Thu Jan  1 16:51:38 2026,2285500000,EM_ANDAMENTO,Nc5uO9SQ,51b51a34
Thu Jan  1 16:51:40 2026,2286000000,EM_ANDAMENTO,XrnN2Dv,c28ca27b
Thu Jan  1 16:51:42 2026,2286500000,EM_ANDAMENTO,s8zkztIkKw,b31224a0
